"gene_id","wald_stat"
"ENSG00000100767",26.684443571995
"ENSG00000174358",21.4421336638099
"ENSG00000053438",19.8943973124915
"ENSG00000111305",18.9431015794092
"ENSG00000165731",18.7369560240419
"ENSG00000129757",18.3976445622578
"ENSG00000158813",18.3690368468407
"ENSG00000149328",18.1313259029306
"ENSG00000171234",17.0431287745196
"ENSG00000159674",16.8536864097666
"ENSG00000099834",16.6032006432933
"ENSG00000155660",16.6008688706054
"ENSG00000198758",16.3415969627858
"ENSG00000128268",16.0971198463381
"ENSG00000187017",15.9851831555693
"ENSG00000110665",15.6812794630471
"ENSG00000113303",15.6784757036369
"ENSG00000101194",15.6288553162927
"ENSG00000103647",15.0525757477468
"ENSG00000187922",15.0127906532232
"ENSG00000184792",14.4865898800879
"ENSG00000160180",14.4524907109326
"ENSG00000265763",14.3437729988951
"ENSG00000275718",14.2895470447466
"ENSG00000105963",14.2033986280073
"ENSG00000185215",14.1290113541342
"ENSG00000130021",14.0617114128763
"ENSG00000185404",14.0025654089034
"ENSG00000226416",13.9957242962095
"ENSG00000158710",13.9428388531986
"ENSG00000167588",13.8902344494866
"ENSG00000074276",13.7676069737995
"ENSG00000182218",13.5230240592396
"ENSG00000178882",13.4660483499611
"ENSG00000278195",13.3012536727318
"ENSG00000241685",13.2788331097007
"ENSG00000214039",13.2371942326514
"ENSG00000135318",13.0114963488194
"ENSG00000197872",13.0036576497956
"ENSG00000198805",12.8643747059724
"ENSG00000141434",12.8381978514111
"ENSG00000162078",12.7845430753011
"ENSG00000234155",12.7687280096432
"ENSG00000170775",12.6939153790099
"ENSG00000161013",12.6747091636086
"ENSG00000119973",12.5942302601841
"ENSG00000164076",12.5694703020899
"ENSG00000139540",12.5518179183711
"ENSG00000169174",12.4529983544628
"ENSG00000178826",12.3172406319079
"ENSG00000140057",12.2255436972736
"ENSG00000196932",12.1471683540817
"ENSG00000112759",12.1377279024206
"ENSG00000278970",12.0700500625161
"ENSG00000133195",11.9938425745058
"ENSG00000198944",11.964519138066
"ENSG00000142661",11.9096634325553
"ENSG00000186480",11.8900076873587
"ENSG00000160282",11.8711583133219
"ENSG00000105523",11.8255174657652
"ENSG00000099958",11.8032644363492
"ENSG00000234840",11.7346144419755
"ENSG00000163191",11.6896452768521
"ENSG00000177943",11.6794894176186
"ENSG00000100714",11.6557212111911
"ENSG00000140284",11.6494619699356
"ENSG00000130829",11.590489362005
