"collection","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"HALLMARK","HALLMARK_E2F_TARGETS",1.31365807065386e-22,6.56829035326928e-21,1.22950405660873,0.692007774817439,2.55416323483383,200,"ENSG00000123131;ENSG00000101057;ENSG00000102054;ENSG00000106462;ENSG00000137310;ENSG00000072571;ENSG00000166508;ENSG00000171793;ENSG00000104738;ENSG00000101003;ENSG00000132646;ENSG00000170515;ENSG00000155561;ENSG00000164045;ENSG00000112118;ENSG00000076003;ENSG00000106628;ENSG00000172336;ENSG00000131462;ENSG00000105011;ENSG00000128050;ENSG00000163950;ENSG00000161888;ENSG00000076248;ENSG00000143815;ENSG00000014138;ENSG00000118655;ENSG00000049541;ENSG00000100526;ENSG00000101224;ENSG00000012963;ENSG00000129173;ENSG00000171848;ENSG00000101361;ENSG00000179958;ENSG00000104889;ENSG00000137309;ENSG00000106399;ENSG00000135473;ENSG00000119969;ENSG00000165304;ENSG00000113368;ENSG00000149136;ENSG00000010292;ENSG00000100410;ENSG00000117399;ENSG00000100162;ENSG00000115350;ENSG00000135476;ENSG00000167900;ENSG00000159147;ENSG00000164032;ENSG00000100297;ENSG00000111602;ENSG00000130816;ENSG00000239672;ENSG00000101945;ENSG00000166197;ENSG00000099901;ENSG00000013810;ENSG00000123975;ENSG00000183765;ENSG00000086827;ENSG00000074266;ENSG00000161996;ENSG00000111665;ENSG00000012048;ENSG00000166851;ENSG00000146143;ENSG00000073111;ENSG00000126787;ENSG00000177084;ENSG00000196419;ENSG00000117748;ENSG00000075131;ENSG00000138778;ENSG00000134690;ENSG00000181938;ENSG00000095002;ENSG00000132341;ENSG00000077152;ENSG00000178999;ENSG00000157456;ENSG00000149554;ENSG00000134001;ENSG00000131470;ENSG00000125835;ENSG00000128951;ENSG00000213347;ENSG00000147224;ENSG00000124207;ENSG00000077514;ENSG00000156136;ENSG00000087586;ENSG00000076382;ENSG00000135446;ENSG00000183011;ENSG00000156802;ENSG00000164611;ENSG00000147889;ENSG00000164985;ENSG00000035928;ENSG00000186185;ENSG00000133119;ENSG00000079616;ENSG00000136270;ENSG00000136982;ENSG00000173207;ENSG00000132383;ENSG00000189159;ENSG00000176974;ENSG00000196230;ENSG00000113522;ENSG00000139618;ENSG00000118007;ENSG00000142945;ENSG00000148773;ENSG00000076242;ENSG00000143401;ENSG00000089685;ENSG00000182481;ENSG00000071243;ENSG00000120802;ENSG00000124795;ENSG00000103342;ENSG00000111581;ENSG00000105173;ENSG00000090889;ENSG00000122512;ENSG00000166483;ENSG00000161547;ENSG00000024526"
"HALLMARK","HALLMARK_MYC_TARGETS_V1",2.59464270301671e-11,6.48660675754177e-10,0.863415391606693,0.573587308194913,2.11707970325224,200,"ENSG00000123131;ENSG00000101911;ENSG00000106028;ENSG00000070756;ENSG00000166508;ENSG00000178035;ENSG00000204628;ENSG00000171793;ENSG00000173674;ENSG00000104738;ENSG00000127022;ENSG00000148229;ENSG00000176890;ENSG00000115241;ENSG00000134333;ENSG00000132646;ENSG00000170515;ENSG00000090621;ENSG00000213585;ENSG00000076003;ENSG00000123374;ENSG00000106628;ENSG00000124767;ENSG00000100353;ENSG00000101361;ENSG00000075415;ENSG00000108424;ENSG00000117399;ENSG00000093009;ENSG00000110958;ENSG00000078668;ENSG00000165704;ENSG00000196305;ENSG00000196262;ENSG00000164032;ENSG00000115484;ENSG00000100297;ENSG00000135486;ENSG00000205937;ENSG00000239672;ENSG00000106263;ENSG00000166197;ENSG00000204392;ENSG00000099901;ENSG00000161960;ENSG00000154473;ENSG00000215021;ENSG00000167085;ENSG00000204568;ENSG00000073111;ENSG00000102144;ENSG00000169564;ENSG00000167325;ENSG00000048162;ENSG00000196419;ENSG00000189091;ENSG00000137154;ENSG00000106682;ENSG00000101811;ENSG00000163468;ENSG00000166226;ENSG00000120438;ENSG00000143321;ENSG00000145386;ENSG00000132341;ENSG00000134001;ENSG00000100823;ENSG00000178952;ENSG00000145912;ENSG00000163918;ENSG00000126067;ENSG00000125977;ENSG00000128951;ENSG00000101182;ENSG00000188846;ENSG00000135624;ENSG00000141759;ENSG00000143977;ENSG00000140988;ENSG00000084774;ENSG00000149273;ENSG00000048828;ENSG00000096384;ENSG00000084090;ENSG00000106305;ENSG00000109475;ENSG00000135446;ENSG00000143621;ENSG00000096063;ENSG00000004779;ENSG00000214026;ENSG00000100632;ENSG00000165672;ENSG00000088205;ENSG00000065427;ENSG00000115233;ENSG00000124614;ENSG00000116251;ENSG00000182481;ENSG00000164163;ENSG00000100902;ENSG00000179091;ENSG00000100028;ENSG00000124795;ENSG00000089157;ENSG00000103342;ENSG00000125166;ENSG00000111906;ENSG00000145907;ENSG00000161547;ENSG00000143727"
"HALLMARK","HALLMARK_G2M_CHECKPOINT",1.55776983335655e-07,1.94721229169568e-06,0.690132458796796,0.503680844706855,1.85905873092204,200,"ENSG00000101057;ENSG00000198947;ENSG00000106462;ENSG00000072571;ENSG00000164815;ENSG00000094804;ENSG00000131153;ENSG00000164045;ENSG00000112118;ENSG00000076003;ENSG00000166949;ENSG00000101412;ENSG00000143815;ENSG00000014138;ENSG00000006634;ENSG00000100526;ENSG00000101224;ENSG00000137309;ENSG00000162063;ENSG00000007968;ENSG00000113368;ENSG00000164105;ENSG00000108424;ENSG00000117399;ENSG00000093009;ENSG00000135476;ENSG00000115163;ENSG00000164032;ENSG00000100297;ENSG00000020426;ENSG00000101945;ENSG00000166197;ENSG00000013810;ENSG00000123975;ENSG00000131165;ENSG00000100462;ENSG00000167670;ENSG00000154473;ENSG00000166851;ENSG00000146143;ENSG00000073111;ENSG00000177084;ENSG00000117748;ENSG00000138778;ENSG00000105576;ENSG00000145386;ENSG00000178999;ENSG00000157456;ENSG00000149554;ENSG00000277443;ENSG00000100084;ENSG00000143995;ENSG00000198830;ENSG00000175063;ENSG00000149503;ENSG00000130826;ENSG00000140332;ENSG00000087586;ENSG00000168393;ENSG00000100784;ENSG00000135446;ENSG00000085999;ENSG00000158169;ENSG00000164611;ENSG00000168078;ENSG00000137812;ENSG00000005007;ENSG00000143179;ENSG00000186625;ENSG00000079616;ENSG00000088325;ENSG00000169136;ENSG00000173207;ENSG00000189159;ENSG00000139618;ENSG00000112062;ENSG00000118007;ENSG00000142945;ENSG00000148773;ENSG00000112029;ENSG00000169679;ENSG00000089685;ENSG00000138160;ENSG00000105968;ENSG00000182481;ENSG00000120802;ENSG00000138182;ENSG00000097046;ENSG00000103342;ENSG00000110713;ENSG00000145907;ENSG00000090889;ENSG00000205250;ENSG00000135451;ENSG00000239306;ENSG00000161547;ENSG00000174371;ENSG00000080986;ENSG00000170312"
"HALLMARK","HALLMARK_MTORC1_SIGNALING",1.31546842279164e-07,1.94721229169568e-06,0.690132458796796,0.49987492831792,1.84685729549912,198,"ENSG00000198805;ENSG00000186480;ENSG00000109084;ENSG00000001630;ENSG00000044574;ENSG00000104687;ENSG00000135269;ENSG00000149485;ENSG00000166598;ENSG00000179218;ENSG00000147155;ENSG00000128228;ENSG00000117394;ENSG00000104738;ENSG00000127022;ENSG00000109062;ENSG00000116133;ENSG00000134333;ENSG00000141959;ENSG00000155561;ENSG00000228716;ENSG00000115902;ENSG00000164045;ENSG00000112972;ENSG00000131462;ENSG00000135842;ENSG00000140105;ENSG00000134824;ENSG00000076248;ENSG00000117450;ENSG00000070669;ENSG00000137700;ENSG00000132305;ENSG00000106244;ENSG00000171848;ENSG00000159199;ENSG00000072042;ENSG00000111669;ENSG00000162063;ENSG00000101255;ENSG00000163902;ENSG00000163655;ENSG00000161057;ENSG00000103018;ENSG00000033050;ENSG00000102879;ENSG00000182199;ENSG00000163738;ENSG00000165704;ENSG00000196262;ENSG00000160211;ENSG00000146733;ENSG00000183527;ENSG00000161513;ENSG00000131467;ENSG00000166851;ENSG00000073111;ENSG00000102144;ENSG00000175197;ENSG00000149809;ENSG00000005020;ENSG00000216490;ENSG00000197930;ENSG00000148700;ENSG00000105281;ENSG00000125977;ENSG00000136950;ENSG00000012660;ENSG00000180817;ENSG00000087586;ENSG00000130164;ENSG00000256269;ENSG00000172893;ENSG00000113356;ENSG00000146731;ENSG00000134109;ENSG00000132383;ENSG00000161011;ENSG00000067064;ENSG00000115233;ENSG00000074800;ENSG00000180957;ENSG00000169679;ENSG00000116750;ENSG00000116161;ENSG00000100567;ENSG00000135069;ENSG00000174437;ENSG00000115091;ENSG00000129521;ENSG00000111640;ENSG00000115946;ENSG00000105835"
"HALLMARK","HALLMARK_FATTY_ACID_METABOLISM",1.18194374580369e-06,1.18096934698427e-05,0.643551836150722,0.519730816092089,1.86663053550885,150,"ENSG00000167588;ENSG00000164120;ENSG00000100577;ENSG00000143819;ENSG00000131828;ENSG00000102172;ENSG00000116133;ENSG00000134333;ENSG00000132196;ENSG00000157184;ENSG00000091483;ENSG00000169710;ENSG00000112972;ENSG00000171503;ENSG00000042445;ENSG00000074416;ENSG00000004961;ENSG00000073578;ENSG00000167315;ENSG00000133835;ENSG00000072042;ENSG00000095321;ENSG00000116791;ENSG00000164024;ENSG00000104325;ENSG00000128245;ENSG00000138698;ENSG00000239900;ENSG00000092010;ENSG00000164032;ENSG00000072210;ENSG00000109814;ENSG00000148218;ENSG00000197747;ENSG00000119673;ENSG00000100412;ENSG00000067829;ENSG00000135821;ENSG00000137274;ENSG00000068366;ENSG00000080824;ENSG00000091140;ENSG00000204370;ENSG00000147383;ENSG00000113790;ENSG00000115255;ENSG00000065057;ENSG00000188690;ENSG00000100823;ENSG00000119471;ENSG00000012660;ENSG00000198189;ENSG00000117305;ENSG00000120437;ENSG00000101473;ENSG00000126088;ENSG00000136750;ENSG00000080819;ENSG00000067064;ENSG00000159228;ENSG00000163541;ENSG00000117054;ENSG00000119689;ENSG00000117592;ENSG00000167969;ENSG00000166228;ENSG00000198721;ENSG00000197375;ENSG00000103150;ENSG00000127884;ENSG00000135218;ENSG00000137106;ENSG00000025770;ENSG00000151790;ENSG00000198856;ENSG00000123689;ENSG00000101365;ENSG00000161533;ENSG00000196344;ENSG00000146701"
"HALLMARK","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.41716321638112e-06,1.18096934698427e-05,0.643551836150722,-0.554607336849241,-1.79483481462743,190,"ENSG00000152377;ENSG00000142173;ENSG00000101680;ENSG00000106484;ENSG00000170624;ENSG00000117152;ENSG00000182667;ENSG00000115414;ENSG00000077942;ENSG00000100234;ENSG00000171951;ENSG00000107562;ENSG00000163430;ENSG00000138448;ENSG00000166923;ENSG00000140416;ENSG00000115738;ENSG00000073008;ENSG00000114251;ENSG00000105329;ENSG00000182985;ENSG00000087245;ENSG00000105825;ENSG00000145147;ENSG00000105290;ENSG00000166147;ENSG00000163132;ENSG00000135919;ENSG00000134250;ENSG00000176788;ENSG00000135862;ENSG00000116157;ENSG00000149257;ENSG00000164692;ENSG00000006016;ENSG00000115884;ENSG00000130821;ENSG00000172638;ENSG00000148848;ENSG00000073712;ENSG00000108821;ENSG00000198467;ENSG00000152952;ENSG00000138685;ENSG00000130635;ENSG00000164761;ENSG00000164949;ENSG00000070404;ENSG00000099860;ENSG00000063660;ENSG00000150093;ENSG00000038427;ENSG00000152661;ENSG00000182492;ENSG00000113721;ENSG00000168487;ENSG00000113083;ENSG00000118503;ENSG00000120708;ENSG00000053747;ENSG00000146674;ENSG00000150630;ENSG00000116717;ENSG00000113361;ENSG00000118785;ENSG00000131435;ENSG00000164176"
"HALLMARK","HALLMARK_PEROXISOME",7.54140464012357e-06,4.9708510723908e-05,0.610526878385931,0.550575792776271,1.87457289592516,102,"ENSG00000140284;ENSG00000197888;ENSG00000197448;ENSG00000085563;ENSG00000149485;ENSG00000005471;ENSG00000070756;ENSG00000075223;ENSG00000125454;ENSG00000171793;ENSG00000116133;ENSG00000120915;ENSG00000101846;ENSG00000214253;ENSG00000119185;ENSG00000117450;ENSG00000042445;ENSG00000160752;ENSG00000133835;ENSG00000072042;ENSG00000095321;ENSG00000128245;ENSG00000124587;ENSG00000182054;ENSG00000013364;ENSG00000121691;ENSG00000066583;ENSG00000118271;ENSG00000068366;ENSG00000157593;ENSG00000113790;ENSG00000095002;ENSG00000151729;ENSG00000131779;ENSG00000182372;ENSG00000116906;ENSG00000012660;ENSG00000142168;ENSG00000198189;ENSG00000117305;ENSG00000170231;ENSG00000101473;ENSG00000150967"
"HALLMARK","HALLMARK_BILE_ACID_METABOLISM",7.95336171582528e-06,4.9708510723908e-05,0.593325476396405,0.533651362440552,1.83082994130934,108,"ENSG00000112759;ENSG00000140284;ENSG00000197448;ENSG00000083807;ENSG00000149485;ENSG00000170482;ENSG00000116133;ENSG00000120915;ENSG00000145321;ENSG00000005469;ENSG00000134824;ENSG00000042445;ENSG00000167780;ENSG00000133835;ENSG00000137936;ENSG00000129151;ENSG00000112874;ENSG00000167972;ENSG00000107331;ENSG00000127980;ENSG00000124587;ENSG00000182054;ENSG00000161513;ENSG00000036530;ENSG00000121691;ENSG00000066583;ENSG00000023909;ENSG00000118271;ENSG00000172482;ENSG00000157593;ENSG00000104883;ENSG00000176894;ENSG00000131910;ENSG00000116906;ENSG00000215193;ENSG00000142168;ENSG00000198189;ENSG00000242110;ENSG00000121680;ENSG00000112357;ENSG00000118137;ENSG00000067064;ENSG00000126432;ENSG00000131373;ENSG00000141458;ENSG00000116171;ENSG00000118514;ENSG00000211448;ENSG00000135241;ENSG00000025423;ENSG00000103150;ENSG00000135929"
"HALLMARK","HALLMARK_MYC_TARGETS_V2",1.29941908534925e-05,7.21899491860692e-05,0.593325476396405,0.635119137748526,1.97031683202387,58,"ENSG00000109084;ENSG00000104738;ENSG00000170515;ENSG00000076248;ENSG00000101361;ENSG00000179958;ENSG00000120158;ENSG00000174669;ENSG00000100297;ENSG00000185238;ENSG00000166197;ENSG00000167085;ENSG00000166851;ENSG00000048162;ENSG00000130810;ENSG00000106305;ENSG00000136933;ENSG00000135446;ENSG00000053372;ENSG00000179115;ENSG00000136270;ENSG00000070814;ENSG00000088205;ENSG00000142733;ENSG00000100029;ENSG00000173638;ENSG00000112578;ENSG00000111641;ENSG00000001497;ENSG00000196497;ENSG00000136718;ENSG00000133316;ENSG00000122565;ENSG00000116649;ENSG00000148840;ENSG00000132382;ENSG00000132603"
"HALLMARK","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.7533614542926e-05,8.76680727146298e-05,0.575610261071129,0.452479874243416,1.67007872071908,200,"ENSG00000105379;ENSG00000131828;ENSG00000005022;ENSG00000134333;ENSG00000213585;ENSG00000091483;ENSG00000090266;ENSG00000128524;ENSG00000171503;ENSG00000042445;ENSG00000184983;ENSG00000023330;ENSG00000004961;ENSG00000073578;ENSG00000132305;ENSG00000241468;ENSG00000167315;ENSG00000159199;ENSG00000166347;ENSG00000115317;ENSG00000104325;ENSG00000165806;ENSG00000100243;ENSG00000124588;ENSG00000134809;ENSG00000075415;ENSG00000100575;ENSG00000078668;ENSG00000169100;ENSG00000158864;ENSG00000062485;ENSG00000166260;ENSG00000137547;ENSG00000141385;ENSG00000182054;ENSG00000100412;ENSG00000174547;ENSG00000164405;ENSG00000183648;ENSG00000067829;ENSG00000215021;ENSG00000109390;ENSG00000267855;ENSG00000143198;ENSG00000165264;ENSG00000091140;ENSG00000204370;ENSG00000108528;ENSG00000178127;ENSG00000148290;ENSG00000151729;ENSG00000130312;ENSG00000014919;ENSG00000176340;ENSG00000189043;ENSG00000128609;ENSG00000115944;ENSG00000075239;ENSG00000111716;ENSG00000155097;ENSG00000004779;ENSG00000100142;ENSG00000119421;ENSG00000151366;ENSG00000065518;ENSG00000117410;ENSG00000165672;ENSG00000138495;ENSG00000127184;ENSG00000167863;ENSG00000010256;ENSG00000164919;ENSG00000140740;ENSG00000167792;ENSG00000100216;ENSG00000135390;ENSG00000163541;ENSG00000116898;ENSG00000131495;ENSG00000112992;ENSG00000117054;ENSG00000184076;ENSG00000137714;ENSG00000179091;ENSG00000150779;ENSG00000119689;ENSG00000167969;ENSG00000125166;ENSG00000109519;ENSG00000099800;ENSG00000150768;ENSG00000125356;ENSG00000128626;ENSG00000136521;ENSG00000127884;ENSG00000110719;ENSG00000120662;ENSG00000169020;ENSG00000213619;ENSG00000185883;ENSG00000112695;ENSG00000105953;ENSG00000101365;ENSG00000164951;ENSG00000146701"
